0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
30, 899, 0, 1, 0, 3, 0
40, 899, 0, 1, 0, 3, 0
50, 898, 1, 1, 0, 3, 0
60, 897, 2, 1, 0, 5, 1
70, 897, 2, 1, 0, 5, 4
80, 896, 3, 1, 0, 5, 5
90, 894, 5, 1, 0, 5, 5
100, 891, 8, 1, 0, 5, 3
110, 888, 11, 1, 0, 5, 4
120, 885, 14, 0, 1, 5, 5
130, 882, 17, 0, 1, 5, 5
140, 880, 19, 0, 1, 5, 5
150, 879, 16, 4, 1, 6, 4
160, 877, 18, 4, 1, 6, 5
170, 875, 16, 8, 1, 6, 6
180, 874, 17, 8, 1, 6, 6
190, 871, 20, 8, 1, 6, 6
200, 867, 22, 10, 1, 6, 6
210, 861, 26, 12, 1, 7, 6
220, 855, 29, 12, 4, 8, 7
230, 848, 34, 14, 4, 8, 8
240, 839, 34, 18, 9, 9, 8
250, 833, 36, 18, 13, 10, 9
260, 825, 40, 21, 14, 11, 10
270, 812, 42, 24, 22, 11, 10
280, 804, 35, 24, 37, 13, 11
290, 793, 31, 26, 50, 14, 11
300, 775, 37, 22, 66, 15, 14
310, 763, 43, 19, 75, 16, 15
320, 747, 39, 5, 109, 16, 14
330, 739, 39, 5, 117, 16, 16
340, 722, 40, 0, 138, 18, 15
350, 706, 34, 1, 159, 19, 18
360, 694, 38, 1, 167, 19, 18
370, 677, 49, 1, 173, 19, 19
380, 665, 57, 3, 175, 18, 18
390, 661, 58, 5, 176, 15, 15
400, 650, 65, 6, 179, 12, 12
410, 646, 65, 9, 180, 12, 12
420, 641, 67, 12, 180, 13, 11
430, 639, 66, 13, 182, 15, 13
440, 637, 64, 16, 183, 15, 13
450, 634, 60, 18, 188, 15, 13
460, 630, 59, 19, 192, 16, 13
470, 619, 60, 21, 200, 17, 17
480, 612, 64, 23, 201, 18, 17
490, 606, 60, 24, 210, 20, 18
500, 591, 66, 16, 227, 22, 19
510, 577, 74, 20, 229, 22, 22
520, 567, 80, 22, 231, 22, 21
530, 560, 78, 24, 238, 24, 21
540, 549, 80, 24, 247, 26, 24
550, 538, 84, 21, 257, 28, 26
560, 531, 83, 23, 263, 28, 27
570, 521, 91, 20, 268, 28, 26
580, 509, 98, 22, 271, 29, 25
590, 498, 95, 30, 277, 29, 28
600, 488, 100, 33, 279, 29, 27
610, 465, 113, 42, 280, 30, 28
620, 445, 126, 40, 289, 30, 30
630, 427, 135, 47, 291, 31, 30
640, 404, 140, 61, 295, 31, 30
650, 390, 147, 64, 299, 32, 31
660, 377, 139, 72, 312, 32, 29
670, 351, 153, 78, 318, 32, 31
680, 329, 163, 84, 324, 32, 31
690, 309, 167, 79, 345, 35, 31
700, 283, 173, 90, 354, 38, 32
710, 248, 188, 84, 380, 40, 35
720, 227, 196, 86, 391, 42, 40
730, 205, 193, 88, 414, 44, 40
740, 179, 194, 94, 433, 46, 41
750, 155, 186, 107, 452, 48, 44
760, 127, 184, 128, 461, 48, 47
770, 110, 173, 135, 482, 48, 47
780, 95, 156, 148, 501, 51, 47
790, 81, 136, 170, 513, 52, 48
800, 68, 120, 178, 534, 55, 49
810, 55, 110, 154, 581, 57, 54
820, 45, 101, 118, 636, 58, 52
830, 34, 91, 113, 662, 59, 57
840, 23, 86, 116, 675, 60, 55
850, 16, 78, 97, 709, 62, 59
860, 11, 66, 104, 719, 65, 59
870, 6, 59, 95, 740, 66, 59
880, 0, 47, 99, 754, 68, 64
890, 0, 39, 91, 770, 68, 66
900, 0, 24, 87, 789, 68, 67
910, 0, 14, 84, 802, 68, 68
920, 0, 6, 77, 817, 68, 65
930, 0, 0, 66, 834, 68, 66
940, 0, 0, 54, 846, 69, 66
950, 0, 0, 39, 861, 69, 67
960, 0, 0, 28, 872, 69, 67
970, 0, 0, 19, 881, 69, 66
980, 0, 0, 11, 889, 69, 66
990, 0, 0, 3, 897, 36, 36
1000, 0, 0, 0, 900, 16, 14
