0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
30, 899, 0, 1, 0, 0, 0
40, 899, 0, 1, 0, 0, 0
50, 899, 0, 1, 0, 0, 0
60, 899, 0, 1, 0, 0, 0
70, 899, 0, 1, 0, 0, 0
80, 899, 0, 1, 0, 0, 0
90, 897, 2, 1, 0, 0, 0
100, 895, 4, 1, 0, 0, 0
110, 892, 7, 1, 0, 0, 0
120, 889, 10, 1, 0, 0, 0
130, 882, 17, 1, 0, 0, 0
140, 879, 19, 2, 0, 0, 0
150, 870, 25, 5, 0, 0, 0
160, 865, 26, 8, 1, 0, 0
170, 859, 32, 8, 1, 0, 0
180, 851, 36, 12, 1, 0, 0
190, 843, 37, 17, 3, 0, 0
200, 833, 46, 18, 3, 0, 0
210, 826, 50, 18, 6, 0, 0
220, 815, 54, 24, 7, 0, 0
230, 809, 55, 28, 8, 0, 0
240, 801, 56, 31, 12, 0, 0
250, 796, 56, 35, 13, 0, 0
260, 781, 61, 39, 19, 0, 0
270, 767, 65, 44, 24, 0, 0
280, 755, 76, 39, 30, 0, 0
290, 734, 81, 54, 31, 0, 0
300, 721, 83, 60, 36, 0, 0
310, 704, 94, 60, 42, 0, 0
320, 687, 93, 65, 55, 0, 0
330, 675, 92, 74, 59, 0, 0
340, 654, 101, 77, 68, 0, 0
350, 629, 108, 81, 82, 0, 0
360, 607, 117, 85, 91, 0, 0
370, 578, 130, 94, 98, 0, 0
380, 562, 122, 96, 120, 0, 0
390, 542, 129, 96, 133, 0, 0
400, 514, 139, 100, 147, 0, 0
410, 486, 144, 110, 160, 0, 0
420, 462, 147, 113, 178, 0, 0
430, 433, 152, 121, 194, 0, 0
440, 409, 153, 125, 213, 0, 0
450, 367, 175, 118, 240, 0, 0
460, 340, 173, 134, 253, 0, 0
470, 304, 184, 139, 273, 0, 0
480, 279, 186, 138, 297, 0, 0
490, 244, 188, 150, 318, 0, 0
500, 211, 196, 154, 339, 0, 0
510, 174, 204, 160, 362, 0, 0
520, 149, 195, 169, 387, 0, 0
530, 124, 193, 164, 419, 0, 0
540, 104, 166, 192, 438, 0, 0
550, 88, 141, 209, 462, 0, 0
560, 74, 122, 215, 489, 0, 0
570, 61, 109, 215, 515, 0, 0
580, 42, 106, 195, 557, 0, 0
590, 28, 98, 182, 592, 0, 0
600, 22, 78, 171, 629, 0, 0
610, 14, 71, 148, 667, 0, 0
620, 9, 63, 123, 705, 0, 0
630, 7, 50, 110, 733, 0, 0
640, 3, 39, 95, 763, 0, 0
650, 1, 32, 91, 776, 0, 0
660, 0, 22, 88, 790, 0, 0
670, 0, 12, 72, 816, 0, 0
680, 0, 5, 63, 832, 0, 0
690, 0, 0, 54, 846, 0, 0
700, 0, 0, 44, 856, 0, 0
710, 0, 0, 28, 872, 0, 0
720, 0, 0, 22, 878, 0, 0
730, 0, 0, 14, 886, 0, 0
740, 0, 0, 4, 896, 0, 0
750, 0, 0, 1, 899, 0, 0
760, 0, 0, 0, 900, 0, 0
770, 0, 0, 0, 900, 0, 0
780, 0, 0, 0, 900, 0, 0
790, 0, 0, 0, 900, 0, 0
800, 0, 0, 0, 900, 0, 0
810, 0, 0, 0, 900, 0, 0
820, 0, 0, 0, 900, 0, 0
830, 0, 0, 0, 900, 0, 0
840, 0, 0, 0, 900, 0, 0
850, 0, 0, 0, 900, 0, 0
860, 0, 0, 0, 900, 0, 0
870, 0, 0, 0, 900, 0, 0
880, 0, 0, 0, 900, 0, 0
890, 0, 0, 0, 900, 0, 0
900, 0, 0, 0, 900, 0, 0
910, 0, 0, 0, 900, 0, 0
920, 0, 0, 0, 900, 0, 0
930, 0, 0, 0, 900, 0, 0
940, 0, 0, 0, 900, 0, 0
950, 0, 0, 0, 900, 0, 0
960, 0, 0, 0, 900, 0, 0
970, 0, 0, 0, 900, 0, 0
980, 0, 0, 0, 900, 0, 0
990, 0, 0, 0, 900, 0, 0
1000, 0, 0, 0, 900, 0, 0
