0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 1, 0
20, 899, 1, 0, 0, 2, 0
30, 899, 0, 1, 0, 3, 0
40, 899, 0, 1, 0, 3, 0
50, 899, 0, 1, 0, 4, 1
60, 899, 0, 1, 0, 4, 1
70, 898, 1, 1, 0, 5, 3
80, 898, 1, 1, 0, 5, 3
90, 897, 2, 1, 0, 5, 4
100, 896, 3, 1, 0, 5, 3
110, 893, 6, 1, 0, 5, 5
120, 890, 9, 1, 0, 5, 4
130, 887, 12, 1, 0, 6, 4
140, 879, 18, 2, 1, 6, 6
150, 873, 22, 4, 1, 6, 6
160, 866, 26, 7, 1, 6, 6
170, 856, 30, 8, 6, 6, 5
180, 853, 31, 8, 8, 7, 6
190, 848, 35, 9, 8, 9, 7
200, 844, 32, 12, 12, 9, 9
210, 835, 33, 16, 16, 9, 9
220, 828, 36, 20, 16, 9, 9
230, 822, 37, 17, 24, 9, 8
240, 812, 40, 19, 29, 9, 9
250, 801, 39, 25, 35, 10, 9
260, 798, 40, 20, 42, 11, 10
270, 791, 43, 22, 44, 13, 12
280, 774, 40, 27, 59, 15, 13
290, 762, 38, 22, 78, 18, 15
300, 747, 38, 18, 97, 18, 18
310, 733, 35, 15, 117, 19, 18
320, 715, 40, 16, 129, 19, 17
330, 691, 39, 9, 161, 19, 18
340, 685, 41, 11, 163, 19, 18
350, 677, 43, 11, 169, 20, 18
360, 663, 53, 13, 171, 21, 20
370, 650, 57, 16, 177, 21, 20
380, 641, 61, 17, 181, 21, 21
390, 635, 65, 17, 183, 21, 18
400, 625, 72, 20, 183, 21, 21
410, 619, 72, 22, 187, 21, 21
420, 602, 77, 26, 195, 21, 20
430, 587, 80, 31, 202, 21, 20
440, 577, 78, 35, 210, 22, 21
450, 565, 83, 34, 218, 22, 21
460, 552, 81, 36, 231, 24, 21
470, 537, 86, 32, 245, 26, 25
480, 519, 92, 35, 254, 26, 24
490, 503, 97, 40, 260, 27, 25
500, 494, 91, 47, 268, 29, 23
510, 471, 102, 46, 281, 32, 29
520, 447, 108, 40, 305, 33, 30
530, 431, 109, 44, 316, 34, 32
540, 414, 121, 41, 324, 34, 33
550, 396, 123, 43, 338, 35, 32
560, 374, 131, 42, 353, 38, 35
570, 359, 131, 47, 363, 39, 37
580, 341, 138, 52, 369, 40, 39
590, 329, 136, 54, 381, 41, 38
600, 309, 141, 60, 390, 41, 38
610, 291, 141, 63, 405, 41, 40
620, 270, 139, 67, 424, 44, 40
630, 255, 135, 63, 447, 44, 42
640, 237, 131, 71, 461, 46, 44
650, 222, 135, 72, 471, 47, 43
660, 200, 136, 80, 484, 49, 45
670, 173, 144, 89, 494, 49, 45
680, 155, 147, 90, 508, 50, 47
690, 141, 146, 95, 518, 50, 48
700, 120, 148, 97, 535, 52, 51
710, 95, 150, 102, 553, 53, 50
720, 76, 144, 112, 568, 53, 52
730, 60, 138, 121, 581, 55, 49
740, 48, 121, 137, 594, 55, 52
750, 35, 113, 135, 617, 56, 53
760, 27, 99, 142, 632, 57, 54
770, 22, 82, 135, 661, 57, 56
780, 15, 68, 127, 690, 60, 54
790, 10, 54, 115, 721, 61, 57
800, 3, 44, 116, 737, 62, 57
810, 1, 30, 109, 760, 63, 60
820, 0, 16, 106, 778, 63, 61
830, 0, 7, 93, 800, 64, 63
840, 0, 1, 82, 817, 65, 58
850, 0, 0, 68, 832, 66, 62
860, 0, 0, 54, 846, 66, 66
870, 0, 0, 36, 864, 66, 65
880, 0, 0, 19, 881, 68, 66
890, 0, 0, 7, 893, 68, 64
900, 0, 0, 2, 898, 68, 66
910, 0, 0, 0, 900, 44, 43
920, 0, 0, 0, 900, 13, 12
930, 0, 0, 0, 900, 12, 10
940, 0, 0, 0, 900, 14, 10
950, 0, 0, 0, 900, 16, 13
960, 0, 0, 0, 900, 16, 15
970, 0, 0, 0, 900, 17, 17
980, 0, 0, 0, 900, 19, 16
990, 0, 0, 0, 900, 20, 16
1000, 0, 0, 0, 900, 21, 18
