0, 0.0
1, 0.7612995942039822
2, 1.450155542994901
3, 2.0734829599532434
4, 2.6375685327234684
5, 3.1482082275230625
6, 3.6107678118571496
7, 4.030142882197921
8, 4.410757814837879
9, 4.756541007812489
10, 5.0709674128491145
11, 5.357116247440892
12, 5.617737666038771
13, 5.855287771549133
14, 6.07197268127695
15, 6.2697747833945465
16, 6.4504808512163825
17, 6.61570317827894
18, 6.766899156451374
19, 6.905383443203863
20, 7.032343807274052
21, 7.148856581846972
22, 7.255892332942273
23, 7.354322486696715
24, 7.444929860221594
25, 7.528435783944463
26, 7.605496306353434
27, 7.676687255475428
28, 7.74254242044025
29, 7.803547730126477
30, 7.860172652130336
31, 7.912811327716121
32, 7.9618212558358294
33, 8.007526698950473
34, 8.050221749518611
35, 8.090173213451234
36, 8.12762331045257
37, 8.162791123232754
38, 8.19587526103308
39, 8.227055758462122
40, 8.256495804082876
41, 8.284343313719905
42, 8.310730771249059
43, 8.335781736416251
44, 8.359606307380526
45, 8.382304309120034
46, 8.403966265009679
47, 8.42467427800398
48, 8.444502828643445
49, 8.463519499326035
50, 8.481785629324975
51, 8.499356908727993
52, 8.51628391500537
53, 8.532612752234803
54, 8.548387643914912
55, 8.563643823043718
56, 8.578415909984422
57, 8.592735346309189
58, 8.6066307695298
59, 8.620128279358156
60, 8.633251678660079
61, 8.646022691750781
62, 8.658461160988482
63, 8.670585225967589
64, 8.68241150565006
65, 8.693955219451393
66, 8.705230319121247
67, 8.716249608141487
68, 8.727024849760566
69, 8.73756686454291
70, 8.747885618685599
71, 8.75799030415391
72, 8.767889410526955
73, 8.777590794754659
74, 8.787101751817477
75, 8.796429049423544
76, 8.805578976250418
77, 8.814557385870884
78, 8.823369736288091
79, 8.832021126205218
80, 8.840516327160845
81, 8.848859812880344
82, 8.857055785625493
83, 8.865108200755511
84, 8.873020787823211
85, 8.88079707113631
86, 8.888440394268704
87, 8.895953927277498
88, 8.903340681629304
89, 8.910603523737743
90, 8.917745186529626
91, 8.924768280183965
92, 8.93167530235693
93, 8.938468646944902
94, 8.945150611850186
95, 8.951723406488293
96, 8.958189158590963
97, 8.964549919938305
98, 8.970807671548219
99, 8.97696432910413
100, 8.983021746942397
101, 8.988981722391378
102, 8.994845999449977
103, 9.000616271672651
104, 9.006294185465899
105, 9.011881342602006
106, 9.017379349201706
107, 9.022789793707135
108, 9.028114157076402
109, 9.03335388557839
110, 9.03851039288696
111, 9.043585061514609
112, 9.048579244399809
113, 9.053494266105261
114, 9.058331423706145
115, 9.06309198856011
116, 9.06777720650416
117, 9.07238829947565
118, 9.076926466306817
119, 9.081392883211455
120, 9.085788704498205
121, 9.09011506371115
122, 9.094373073726048
123, 9.098563827806212
124, 9.102688399879227
125, 9.106747845280582
126, 9.110743201198128
127, 9.114675487088295
128, 9.118545705110876
129, 9.122354840502025
130, 9.126103861968097
131, 9.129793722473643
132, 9.13342535885907
133, 9.136999692430015
134, 9.14051762972805
135, 9.143980062550378
136, 9.147387868025463
137, 9.150741909101399
138, 9.154043035034364
139, 9.15729208116283
140, 9.160489869408803
141, 9.16363720850029
142, 9.166734894449846
143, 9.169783710725183
144, 9.172784428006574
145, 9.175737804874888
146, 9.178644587778468
147, 9.181505511236919
148, 9.18432129849686
149, 9.187092660993583
150, 9.18982029904641
151, 9.192504902005233
152, 9.195147148204693
153, 9.197747705361916
154, 9.200307230740888
155, 9.202826371094666
156, 9.205305763066209
157, 9.207746033318527
158, 9.210147798478769
159, 9.212511665540184
160, 9.214838232003244
161, 9.21712808576778
162, 9.219381807130684
163, 9.221599968755056
164, 9.223783131048544
165, 9.22593184565186
166, 9.228046655594202
167, 9.230128095166778
168, 9.2321766905537
169, 9.234192959451303
170, 9.236177411462185
171, 9.238130548221465
172, 9.240052863497514
173, 9.241944843091929
174, 9.243806965444174
175, 9.245639701478677
176, 9.247443514496931
177, 9.24921886055161
178, 9.250966188771953
179, 9.252685940994974
180, 9.254378552125656
181, 9.2560444502472
182, 9.257684056954101
183, 9.259297786740385
184, 9.260886047832521
185, 9.262449242049948
186, 9.263987764884439
187, 9.265502005608708
188, 9.266992347376197
189, 9.268459167075248
190, 9.269902835916428
191, 9.2713237190354
192, 9.272722176294424
193, 9.27409856139978
194, 9.275453222506215
195, 9.276786502535526
196, 9.278098738767996
197, 9.279390263421837
198, 9.280661403232477
199, 9.281912480034627
200, 9.28314381034657
201, 9.284355705721918
202, 9.285548473028836
203, 9.286722414081598
204, 9.287877826161653
205, 9.28901500161808
206, 9.290134228213082
207, 9.291235789169743
208, 9.29231996348792
209, 9.293387025519404
210, 9.294437239016716
211, 9.2954708704229
212, 9.296488182235779
213, 9.297489432966648
214, 9.29847487674273
215, 9.29944476360496
216, 9.300399339605724
217, 9.30133884686666
218, 9.30226352364482
219, 9.303173604623181
220, 9.304069320496822
221, 9.30495089828867
222, 9.305818561410272
223, 9.30667252972521
224, 9.307513019595358
225, 9.308340243955483
226, 9.309154412360991
227, 9.309955731041631
228, 9.310744403190185
229, 9.311520628526617
230, 9.312284603601194
231, 9.313036521858615
232, 9.313776573680387
233, 9.314504946437326
234, 9.315221824766423
235, 9.315922102133037
236, 9.316611792226604
237, 9.317291018984216
238, 9.31795990845968
239, 9.318618588410413
240, 9.319267187939959
241, 9.319905837142176
242, 9.320534666794517
243, 9.321153808106862
244, 9.321763392458452
245, 9.322363551184667
246, 9.322954415392955
247, 9.32353611578183
248, 9.324108782495301
249, 9.324672545005276
250, 9.325227531966949
251, 9.325773871115008
252, 9.326311689186785
253, 9.326841111834426
