0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
30, 899, 0, 1, 0, 0, 0
40, 899, 0, 1, 0, 1, 0
50, 899, 0, 1, 0, 1, 0
60, 899, 0, 1, 0, 3, 0
70, 899, 0, 1, 0, 3, 3
80, 899, 0, 1, 0, 3, 3
90, 895, 4, 1, 0, 4, 3
100, 892, 7, 1, 0, 6, 2
110, 886, 13, 1, 0, 6, 4
120, 883, 16, 1, 0, 6, 6
130, 879, 20, 1, 0, 6, 5
140, 875, 22, 3, 0, 6, 6
150, 864, 25, 4, 7, 6, 6
160, 855, 23, 8, 14, 6, 6
170, 850, 24, 8, 18, 6, 6
180, 843, 29, 10, 18, 6, 6
190, 837, 25, 16, 22, 7, 5
200, 827, 28, 17, 28, 7, 7
210, 822, 29, 15, 34, 9, 6
220, 813, 31, 14, 42, 9, 9
230, 806, 31, 19, 44, 9, 8
240, 797, 38, 19, 46, 11, 9
250, 782, 31, 19, 68, 12, 10
260, 777, 34, 15, 74, 12, 11
270, 772, 35, 17, 76, 12, 12
280, 755, 38, 18, 89, 14, 11
290, 742, 37, 12, 109, 15, 13
300, 725, 39, 9, 127, 17, 14
310, 716, 42, 4, 138, 19, 15
320, 695, 44, 3, 158, 19, 19
330, 688, 46, 6, 160, 19, 19
340, 678, 51, 7, 164, 18, 17
350, 670, 57, 9, 164, 15, 14
360, 659, 64, 10, 167, 14, 14
370, 654, 63, 13, 170, 14, 13
380, 646, 67, 16, 171, 14, 10
390, 640, 69, 17, 174, 14, 12
400, 636, 68, 22, 174, 14, 14
410, 621, 74, 22, 183, 15, 14
420, 617, 71, 19, 193, 17, 14
430, 609, 75, 22, 194, 17, 15
440, 602, 80, 19, 199, 17, 16
450, 592, 84, 25, 199, 17, 17
460, 579, 90, 31, 200, 18, 17
470, 562, 90, 40, 208, 22, 17
480, 550, 95, 38, 217, 22, 21
490, 533, 103, 35, 229, 23, 22
500, 523, 101, 32, 244, 25, 23
510, 510, 103, 27, 260, 27, 23
520, 496, 104, 25, 275, 28, 27
530, 478, 115, 27, 280, 29, 28
540, 465, 117, 29, 289, 30, 25
550, 447, 119, 36, 298, 31, 26
560, 435, 120, 40, 305, 31, 30
570, 416, 131, 47, 306, 31, 30
580, 399, 139, 53, 309, 33, 30
590, 384, 140, 49, 327, 36, 31
600, 362, 149, 57, 332, 37, 33
610, 344, 156, 58, 342, 38, 35
620, 327, 155, 64, 354, 40, 39
630, 304, 162, 75, 359, 41, 38
640, 274, 177, 76, 373, 42, 40
650, 248, 183, 88, 381, 42, 39
660, 229, 193, 93, 385, 42, 41
670, 212, 193, 100, 395, 45, 40
680, 188, 190, 116, 406, 46, 40
690, 163, 192, 118, 427, 48, 44
700, 142, 189, 122, 447, 50, 44
710, 120, 189, 132, 459, 50, 46
720, 106, 167, 145, 482, 52, 49
730, 92, 151, 153, 504, 54, 50
740, 72, 140, 170, 518, 56, 54
750, 62, 125, 176, 537, 56, 55
760, 49, 113, 184, 554, 58, 55
770, 38, 101, 182, 579, 58, 57
780, 32, 85, 178, 605, 58, 57
790, 21, 75, 169, 635, 59, 56
800, 17, 60, 163, 660, 60, 58
810, 10, 57, 136, 697, 62, 55
820, 4, 46, 114, 736, 62, 60
830, 2, 37, 101, 760, 63, 57
840, 0, 28, 90, 782, 63, 58
850, 0, 18, 82, 800, 65, 59
860, 0, 10, 70, 820, 67, 60
870, 0, 2, 67, 831, 68, 67
880, 0, 0, 49, 851, 69, 67
890, 0, 0, 34, 866, 69, 67
900, 0, 0, 26, 874, 69, 67
910, 0, 0, 20, 880, 69, 65
920, 0, 0, 12, 888, 69, 67
930, 0, 0, 3, 897, 67, 65
940, 0, 0, 0, 900, 24, 21
950, 0, 0, 0, 900, 14, 12
960, 0, 0, 0, 900, 17, 13
970, 0, 0, 0, 900, 21, 16
980, 0, 0, 0, 900, 23, 20
990, 0, 0, 0, 900, 23, 23
1000, 0, 0, 0, 900, 23, 20
