0, 1366, 0.8187307523452501, 0.18442600003102944, 0.005908687728896566, 0.0004059973911559716, 0, 0
1, 1366, 0.670320048211534, 0.3416691979740521, 0.021012843741795566, 0.002974060837211561, 0, 0
2, 1366, 0.5488116952753026, 0.47686626711960517, 0.0421686545807603, 0.009212716316935219, 0, 0
3, 1366, 0.449329034365602, 0.5942304745259002, 0.06708272616156538, 0.020090668681203804, 0, 0
4, 1366, 0.36787951196421115, 0.6972189265451679, 0.09410765986258356, 0.036185503556432914, 0, 0
5, 1366, 0.3011942193215858, 0.7886699504625145, 0.12208358362870132, 0.057796415713436806, 0, 0
6, 1366, 0.24659677879086808, 0.870915390170315, 0.15021605307901503, 0.08502894143185637, 0, 0
7, 1366, 0.20189598131428016, 0.9458725899981149, 0.17798219669693763, 0.11785822786798879, 0, 0
8, 1366, 0.16529753544601103, 1.0151200365887632, 0.205058823874492, 0.15617581484878823, 0, 0
9, 1366, 0.13533332940686735, 1.079957973236487, 0.23126791182029696, 0.1998239672716969, 0, 0
10, 1366, 0.11080146945415492, 1.14145982120331, 0.2565348220145093, 0.24862041746274807, 0, 0
11, 1366, 0.09071627752794313, 1.2005151753875423, 0.28085735425457353, 0.30237532094187347, 0, 0
12, 1366, 0.07427194114955665, 1.2578608727370872, 0.30428254852002845, 0.36090390316532933, 0, 0
13, 1366, 0.060808491951871345, 1.3141102661668767, 0.3268894650752254, 0.4240341901809325, 0, 0
14, 1366, 0.04978558619162275, 1.3697757371840231, 0.34877663798212205, 0.49161214355037536, 0, 0
15, 1366, 0.040760825473087674, 1.425287330757939, 0.37005304561915053, 0.5635046012738, 0, 0
16, 1366, 0.03337200377072924, 1.4810080271128205, 0.3908317345844348, 0.6396006909610291, 0, 0
17, 1366, 0.02732257174019223, 1.5372462578039425, 0.41122543314198784, 0.7198121764805773, 0, 0
18, 1366, 0.022369735558121974, 1.5942661654336334, 0.43134364330201613, 0.8040730826053244, 0, 0
19, 1366, 0.018314712859318856, 1.6522960161644953, 0.45129082041338436, 0.8923388524730986, 0, 0
20, 1366, 0.014994754854162982, 1.7115351000853887, 0.47116534234254415, 0.9845852241998374, 0, 0
21, 1366, 0.012276614532330043, 1.7721593938152855, 0.4910590425898799, 1.0808069609447257, 0, 0
22, 1366, 0.010051251179202216, 1.8343259296221288, 0.5110570446734566, 0.9757750249578863, 0, 0
23, 1366, 0.00822927203405748, 1.898177457850983, 0.5312382356713428, 0.8934228582560565, 0, 0
24, 1366, 0.006737562153124556, 1.963844740995486, 0.551675355702261, 0.8296797792503757, 0, 0
25, 1366, 0.005516260327749742, 2.03144942296869, 0.5724355594102206, 0.7812256567739239, 0, 0
26, 1366, 0.004516333056178196, 2.1011061843714525, 0.5935809639741826, 0.7453525767295278, 0, 0
27, 1366, 0.0036976676467105805, 2.1729244652027164, 0.6151691680896575, 0.7198561525797257, 0, 0
28, 1366, 0.0030274039832766946, 2.2470099582147687, 0.6372538278772426, 0.7029405970800658, 0, 0
29, 1366, 0.0024786396966449222, 2.323465790780055, 0.6598851692766621, 0.6931451044647963, 0, 0
30, 1366, 0.0020293399234018457, 2.402393588679539, 0.6831105126180163, 0.6892820051356786, 0, 0
31, 1366, 0.0016614888304295786, 2.48389422961917, 0.7069746847162715, 0.6903886237390373, 0, 0
