0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 2, 0
30, 899, 0, 1, 0, 2, 0
40, 899, 0, 1, 0, 2, 0
50, 899, 0, 1, 0, 2, 0
60, 899, 0, 1, 0, 3, 1
70, 899, 0, 1, 0, 3, 1
80, 899, 0, 1, 0, 3, 1
90, 899, 0, 1, 0, 3, 1
100, 899, 0, 1, 0, 4, 3
110, 899, 0, 1, 0, 5, 3
120, 899, 0, 1, 0, 5, 4
130, 899, 0, 1, 0, 5, 5
140, 899, 0, 1, 0, 5, 5
150, 896, 3, 1, 0, 5, 4
160, 895, 4, 0, 1, 6, 3
170, 895, 4, 0, 1, 6, 5
180, 895, 4, 0, 1, 6, 6
190, 895, 4, 0, 1, 5, 5
200, 895, 3, 1, 1, 5, 5
210, 895, 3, 1, 1, 5, 4
220, 895, 3, 1, 1, 5, 5
230, 895, 1, 3, 1, 6, 5
240, 895, 0, 4, 1, 6, 5
250, 894, 1, 4, 1, 6, 6
260, 893, 2, 4, 1, 6, 6
270, 893, 2, 4, 1, 6, 6
280, 893, 2, 4, 1, 6, 6
290, 893, 2, 4, 1, 6, 6
300, 893, 2, 4, 1, 6, 6
310, 893, 2, 4, 1, 6, 5
320, 892, 3, 3, 2, 7, 7
330, 892, 3, 3, 2, 7, 7
340, 890, 5, 3, 2, 7, 7
350, 889, 6, 3, 2, 7, 7
360, 886, 9, 3, 2, 7, 7
370, 886, 9, 2, 3, 7, 7
380, 883, 12, 1, 4, 7, 6
390, 880, 12, 0, 8, 7, 7
400, 874, 13, 1, 12, 7, 7
410, 874, 13, 1, 12, 7, 6
420, 874, 11, 3, 12, 7, 7
430, 869, 9, 5, 17, 8, 7
440, 866, 10, 6, 18, 9, 8
450, 863, 9, 7, 21, 9, 9
460, 863, 7, 9, 21, 9, 9
470, 862, 6, 10, 22, 9, 8
480, 862, 5, 11, 22, 9, 9
490, 845, 5, 11, 39, 10, 10
500, 842, 5, 10, 43, 10, 10
510, 841, 5, 9, 45, 10, 9
520, 839, 5, 8, 48, 11, 9
530, 833, 4, 5, 58, 11, 11
540, 833, 4, 5, 58, 11, 9
550, 832, 5, 3, 60, 11, 11
560, 832, 5, 2, 61, 11, 9
570, 830, 5, 2, 63, 11, 11
580, 830, 5, 2, 63, 11, 11
590, 830, 4, 3, 63, 10, 10
600, 829, 4, 3, 64, 8, 8
610, 829, 3, 4, 64, 8, 8
620, 829, 2, 5, 64, 8, 8
630, 829, 1, 6, 64, 8, 8
640, 829, 1, 6, 64, 8, 7
650, 826, 0, 6, 68, 9, 7
660, 826, 0, 5, 69, 9, 9
670, 822, 2, 4, 72, 9, 9
680, 822, 2, 4, 72, 9, 9
690, 821, 3, 3, 73, 9, 8
700, 820, 4, 3, 73, 9, 8
710, 819, 5, 3, 73, 9, 9
720, 819, 5, 3, 73, 8, 8
730, 818, 5, 3, 74, 8, 8
740, 816, 7, 1, 76, 8, 8
750, 815, 6, 1, 78, 8, 8
760, 814, 7, 1, 78, 8, 8
770, 814, 7, 1, 78, 8, 8
780, 814, 6, 2, 78, 8, 8
790, 814, 6, 2, 78, 8, 8
800, 814, 6, 2, 78, 7, 7
810, 814, 6, 2, 78, 7, 7
820, 813, 5, 4, 78, 7, 7
830, 813, 4, 4, 79, 7, 7
840, 813, 4, 4, 79, 7, 7
850, 813, 4, 4, 79, 7, 6
860, 813, 4, 4, 79, 7, 7
870, 811, 3, 3, 83, 8, 7
880, 808, 2, 3, 87, 8, 8
890, 808, 2, 3, 87, 8, 8
900, 808, 2, 3, 87, 8, 8
910, 808, 1, 4, 87, 8, 8
920, 808, 1, 4, 87, 8, 8
930, 808, 1, 4, 87, 8, 8
940, 807, 2, 4, 87, 8, 7
950, 806, 3, 4, 87, 8, 8
960, 805, 4, 3, 88, 8, 8
970, 804, 5, 2, 89, 8, 8
980, 802, 7, 2, 89, 8, 8
990, 802, 7, 2, 89, 8, 7
1000, 802, 7, 2, 89, 8, 8
