0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
30, 899, 0, 1, 0, 0, 0
40, 898, 1, 1, 0, 0, 0
50, 898, 1, 1, 0, 0, 0
60, 898, 1, 1, 0, 0, 0
70, 895, 4, 1, 0, 0, 0
80, 894, 5, 1, 0, 0, 0
90, 894, 5, 1, 0, 0, 0
100, 893, 6, 1, 0, 0, 0
110, 892, 7, 1, 0, 0, 0
120, 889, 10, 1, 0, 0, 0
130, 883, 16, 1, 0, 0, 0
140, 871, 28, 1, 0, 0, 0
150, 867, 28, 5, 0, 0, 0
160, 865, 27, 7, 1, 0, 0
170, 856, 35, 8, 1, 0, 0
180, 851, 36, 12, 1, 0, 0
190, 847, 34, 18, 1, 0, 0
200, 844, 35, 18, 3, 0, 0
210, 829, 47, 18, 6, 0, 0
220, 816, 50, 27, 7, 0, 0
230, 805, 58, 28, 9, 0, 0
240, 796, 61, 32, 11, 0, 0
250, 778, 73, 37, 12, 0, 0
260, 769, 75, 35, 21, 0, 0
270, 760, 72, 44, 24, 0, 0
280, 751, 76, 44, 29, 0, 0
290, 735, 76, 55, 34, 0, 0
300, 722, 82, 53, 43, 0, 0
310, 710, 85, 60, 45, 0, 0
320, 680, 95, 76, 49, 0, 0
330, 658, 105, 77, 60, 0, 0
340, 643, 112, 76, 69, 0, 0
350, 627, 104, 90, 79, 0, 0
360, 610, 110, 85, 95, 0, 0
370, 589, 114, 89, 108, 0, 0
380, 569, 116, 92, 123, 0, 0
390, 546, 120, 94, 140, 0, 0
400, 517, 129, 100, 154, 0, 0
410, 490, 135, 104, 171, 0, 0
420, 462, 144, 109, 185, 0, 0
430, 420, 165, 115, 200, 0, 0
440, 391, 167, 132, 210, 0, 0
450, 361, 178, 127, 234, 0, 0
460, 333, 184, 127, 256, 0, 0
470, 291, 197, 142, 270, 0, 0
480, 261, 204, 142, 293, 0, 0
490, 229, 198, 153, 320, 0, 0
500, 200, 206, 154, 340, 0, 0
510, 177, 196, 163, 364, 0, 0
520, 156, 185, 169, 390, 0, 0
530, 139, 171, 174, 416, 0, 0
540, 121, 142, 195, 442, 0, 0
550, 101, 121, 206, 472, 0, 0
560, 85, 108, 206, 501, 0, 0
570, 72, 96, 205, 527, 0, 0
580, 55, 92, 205, 548, 0, 0
590, 41, 79, 196, 584, 0, 0
600, 29, 74, 175, 622, 0, 0
610, 19, 68, 152, 661, 0, 0
620, 11, 56, 126, 707, 0, 0
630, 7, 50, 102, 741, 0, 0
640, 1, 39, 92, 768, 0, 0
650, 0, 30, 90, 780, 0, 0
660, 0, 20, 80, 800, 0, 0
670, 0, 12, 70, 818, 0, 0
680, 0, 2, 64, 834, 0, 0
690, 0, 0, 54, 846, 0, 0
700, 0, 0, 44, 856, 0, 0
710, 0, 0, 31, 869, 0, 0
720, 0, 0, 17, 883, 0, 0
730, 0, 0, 8, 892, 0, 0
740, 0, 0, 5, 895, 0, 0
750, 0, 0, 1, 899, 0, 0
760, 0, 0, 0, 900, 0, 0
770, 0, 0, 0, 900, 0, 0
780, 0, 0, 0, 900, 0, 0
790, 0, 0, 0, 900, 0, 0
800, 0, 0, 0, 900, 0, 0
810, 0, 0, 0, 900, 0, 0
820, 0, 0, 0, 900, 0, 0
830, 0, 0, 0, 900, 0, 0
840, 0, 0, 0, 900, 0, 0
850, 0, 0, 0, 900, 0, 0
860, 0, 0, 0, 900, 0, 0
870, 0, 0, 0, 900, 0, 0
880, 0, 0, 0, 900, 0, 0
890, 0, 0, 0, 900, 0, 0
900, 0, 0, 0, 900, 0, 0
910, 0, 0, 0, 900, 0, 0
920, 0, 0, 0, 900, 0, 0
930, 0, 0, 0, 900, 0, 0
940, 0, 0, 0, 900, 0, 0
950, 0, 0, 0, 900, 0, 0
960, 0, 0, 0, 900, 0, 0
970, 0, 0, 0, 900, 0, 0
980, 0, 0, 0, 900, 0, 0
990, 0, 0, 0, 900, 0, 0
1000, 0, 0, 0, 900, 0, 0
