0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
30, 899, 0, 1, 0, 0, 0
40, 899, 0, 1, 0, 0, 0
50, 899, 0, 1, 0, 0, 0
60, 899, 0, 1, 0, 0, 0
70, 898, 1, 1, 0, 0, 0
80, 896, 3, 1, 0, 0, 0
90, 894, 5, 1, 0, 0, 0
100, 892, 7, 1, 0, 0, 0
110, 889, 10, 1, 0, 0, 0
120, 885, 14, 0, 1, 0, 0
130, 881, 18, 0, 1, 0, 0
140, 879, 20, 0, 1, 0, 0
150, 876, 19, 4, 1, 0, 0
160, 876, 18, 5, 1, 0, 0
170, 875, 17, 7, 1, 0, 0
180, 872, 20, 7, 1, 0, 0
190, 870, 21, 8, 1, 0, 0
200, 869, 22, 8, 1, 0, 0
210, 865, 25, 9, 1, 0, 0
220, 859, 30, 10, 1, 0, 0
230, 851, 37, 11, 1, 0, 0
240, 847, 40, 12, 1, 0, 0
250, 840, 42, 16, 2, 0, 0
260, 833, 45, 19, 3, 0, 0
270, 824, 49, 21, 6, 0, 0
280, 816, 51, 25, 8, 0, 0
290, 803, 58, 30, 9, 0, 0
300, 795, 63, 32, 10, 0, 0
310, 786, 63, 34, 17, 0, 0
320, 776, 60, 44, 20, 0, 0
330, 761, 71, 44, 24, 0, 0
340, 744, 78, 46, 32, 0, 0
350, 726, 83, 53, 38, 0, 0
360, 708, 91, 58, 43, 0, 0
370, 691, 100, 58, 51, 0, 0
380, 668, 103, 71, 58, 0, 0
390, 652, 109, 72, 67, 0, 0
400, 622, 126, 72, 80, 0, 0
410, 609, 118, 80, 93, 0, 0
420, 585, 128, 80, 107, 0, 0
430, 575, 120, 93, 112, 0, 0
440, 555, 121, 95, 129, 0, 0
450, 528, 131, 99, 142, 0, 0
460, 501, 139, 108, 152, 0, 0
470, 475, 143, 111, 171, 0, 0
480, 453, 150, 111, 186, 0, 0
490, 425, 154, 118, 203, 0, 0
500, 394, 159, 129, 218, 0, 0
510, 366, 168, 127, 239, 0, 0
520, 328, 173, 143, 256, 0, 0
530, 299, 181, 148, 272, 0, 0
540, 270, 191, 140, 299, 0, 0
550, 236, 187, 158, 319, 0, 0
560, 196, 199, 167, 338, 0, 0
570, 162, 205, 161, 372, 0, 0
580, 136, 200, 168, 396, 0, 0
590, 118, 180, 179, 423, 0, 0
600, 98, 155, 199, 448, 0, 0
610, 84, 130, 207, 479, 0, 0
620, 65, 120, 205, 510, 0, 0
630, 51, 105, 197, 547, 0, 0
640, 41, 94, 186, 579, 0, 0
650, 29, 84, 178, 609, 0, 0
660, 18, 76, 158, 648, 0, 0
670, 12, 69, 128, 691, 0, 0
680, 8, 56, 118, 718, 0, 0
690, 5, 46, 105, 744, 0, 0
700, 1, 38, 95, 766, 0, 0
710, 1, 22, 93, 784, 0, 0
720, 0, 17, 80, 803, 0, 0
730, 0, 7, 70, 823, 0, 0
740, 0, 1, 59, 840, 0, 0
750, 0, 0, 52, 848, 0, 0
760, 0, 0, 39, 861, 0, 0
770, 0, 0, 29, 871, 0, 0
780, 0, 0, 21, 879, 0, 0
790, 0, 0, 8, 892, 0, 0
800, 0, 0, 2, 898, 0, 0
810, 0, 0, 1, 899, 0, 0
820, 0, 0, 0, 900, 0, 0
830, 0, 0, 0, 900, 0, 0
840, 0, 0, 0, 900, 0, 0
850, 0, 0, 0, 900, 0, 0
860, 0, 0, 0, 900, 0, 0
870, 0, 0, 0, 900, 0, 0
880, 0, 0, 0, 900, 0, 0
890, 0, 0, 0, 900, 0, 0
900, 0, 0, 0, 900, 0, 0
910, 0, 0, 0, 900, 0, 0
920, 0, 0, 0, 900, 0, 0
930, 0, 0, 0, 900, 0, 0
940, 0, 0, 0, 900, 0, 0
950, 0, 0, 0, 900, 0, 0
960, 0, 0, 0, 900, 0, 0
970, 0, 0, 0, 900, 0, 0
980, 0, 0, 0, 900, 0, 0
990, 0, 0, 0, 900, 0, 0
1000, 0, 0, 0, 900, 0, 0
