0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 1, 0
20, 899, 1, 0, 0, 3, 0
30, 899, 0, 1, 0, 3, 0
40, 899, 0, 1, 0, 4, 0
50, 899, 0, 1, 0, 5, 2
60, 899, 0, 1, 0, 5, 4
70, 899, 0, 1, 0, 5, 4
80, 899, 0, 1, 0, 5, 3
90, 899, 0, 1, 0, 5, 3
100, 896, 3, 1, 0, 5, 5
110, 892, 7, 1, 0, 5, 5
120, 887, 12, 1, 0, 5, 5
130, 883, 16, 1, 0, 5, 4
140, 881, 16, 2, 1, 5, 5
150, 879, 16, 4, 1, 5, 5
160, 872, 16, 8, 4, 6, 5
170, 869, 19, 8, 4, 7, 6
180, 862, 23, 9, 6, 8, 7
190, 860, 17, 13, 10, 9, 8
200, 854, 20, 15, 11, 9, 8
210, 848, 26, 14, 12, 10, 8
220, 829, 33, 15, 23, 10, 10
230, 817, 34, 18, 31, 11, 10
240, 808, 38, 19, 35, 11, 10
250, 797, 40, 20, 43, 12, 11
260, 785, 50, 21, 44, 12, 10
270, 776, 48, 24, 52, 13, 12
280, 749, 50, 22, 79, 13, 12
290, 737, 56, 22, 85, 13, 12
300, 723, 68, 22, 87, 13, 13
310, 707, 67, 30, 96, 14, 13
320, 692, 68, 31, 109, 17, 13
330, 676, 64, 32, 128, 17, 16
340, 657, 66, 28, 149, 17, 16
350, 645, 65, 25, 165, 19, 16
360, 635, 71, 21, 173, 19, 18
370, 624, 70, 25, 181, 20, 17
380, 614, 66, 17, 203, 24, 20
390, 599, 62, 18, 221, 25, 23
400, 581, 60, 11, 248, 27, 25
410, 572, 68, 9, 251, 27, 25
420, 556, 76, 13, 255, 28, 25
430, 542, 85, 14, 259, 28, 26
440, 529, 87, 17, 267, 28, 27
450, 519, 92, 20, 269, 28, 26
460, 510, 94, 24, 272, 28, 25
470, 497, 102, 28, 273, 28, 27
480, 486, 98, 39, 277, 28, 27
490, 471, 107, 40, 282, 28, 26
500, 459, 109, 46, 286, 29, 26
510, 445, 118, 48, 289, 29, 27
520, 424, 130, 53, 293, 29, 26
530, 410, 130, 52, 308, 31, 29
540, 392, 138, 55, 315, 33, 28
550, 375, 147, 54, 324, 33, 33
560, 352, 159, 59, 330, 33, 32
570, 336, 159, 61, 344, 35, 31
580, 312, 167, 67, 354, 38, 31
590, 295, 165, 61, 379, 40, 37
600, 281, 166, 59, 394, 43, 40
610, 260, 168, 68, 404, 44, 41
620, 243, 164, 83, 410, 46, 38
630, 220, 166, 77, 437, 49, 42
640, 206, 159, 72, 463, 51, 48
650, 185, 158, 61, 496, 54, 49
660, 159, 157, 67, 517, 55, 53
670, 151, 139, 62, 548, 56, 52
680, 133, 135, 69, 563, 57, 55
690, 118, 126, 86, 570, 58, 56
700, 108, 115, 90, 587, 59, 55
710, 91, 110, 105, 594, 60, 57
720, 81, 102, 108, 609, 62, 57
730, 71, 100, 101, 628, 62, 60
740, 63, 89, 108, 640, 63, 61
750, 56, 81, 105, 658, 64, 62
760, 44, 77, 112, 667, 64, 60
770, 33, 73, 111, 683, 64, 61
780, 22, 72, 110, 696, 64, 59
790, 7, 70, 111, 712, 64, 63
800, 0, 65, 107, 728, 65, 61
810, 0, 49, 102, 749, 66, 63
820, 0, 34, 103, 763, 66, 66
830, 0, 21, 98, 781, 66, 64
840, 0, 10, 89, 801, 66, 63
850, 0, 1, 81, 818, 66, 64
860, 0, 0, 67, 833, 66, 64
870, 0, 0, 55, 845, 67, 63
880, 0, 0, 44, 856, 67, 64
890, 0, 0, 27, 873, 67, 64
900, 0, 0, 12, 888, 67, 66
910, 0, 0, 8, 892, 66, 63
920, 0, 0, 3, 897, 44, 37
930, 0, 0, 0, 900, 20, 20
940, 0, 0, 0, 900, 22, 19
950, 0, 0, 0, 900, 26, 22
960, 0, 0, 0, 900, 27, 25
970, 0, 0, 0, 900, 27, 26
980, 0, 0, 0, 900, 27, 25
990, 0, 0, 0, 900, 21, 20
1000, 0, 0, 0, 900, 16, 15
