0, 899, 1, 0, 0, 1, 0
1, 899, 1, 0, 0, 1, 0
2, 899, 1, 0, 0, 1, 0
3, 899, 1, 0, 0, 1, 0
4, 899, 1, 0, 0, 1, 0
5, 899, 1, 0, 0, 1, 0
6, 899, 1, 0, 0, 1, 0
7, 899, 1, 0, 0, 1, 0
8, 899, 1, 0, 0, 1, 0
9, 899, 1, 0, 0, 1, 0
10, 899, 1, 0, 0, 1, 0
11, 899, 1, 0, 0, 1, 0
12, 899, 1, 0, 0, 1, 0
13, 899, 1, 0, 0, 1, 0
14, 899, 1, 0, 0, 1, 0
15, 899, 1, 0, 0, 1, 0
16, 899, 1, 0, 0, 1, 0
17, 899, 1, 0, 0, 1, 0
18, 899, 1, 0, 0, 1, 0
19, 899, 1, 0, 0, 1, 0
20, 899, 1, 0, 0, 1, 0
21, 899, 0, 1, 0, 1, 0
22, 899, 0, 1, 0, 1, 0
23, 899, 0, 1, 0, 1, 0
24, 899, 0, 1, 0, 1, 0
25, 899, 0, 1, 0, 1, 0
26, 899, 0, 1, 0, 1, 0
27, 899, 0, 1, 0, 1, 0
28, 899, 0, 1, 0, 1, 0
29, 899, 0, 1, 0, 1, 0
30, 899, 0, 1, 0, 1, 0
31, 899, 0, 1, 0, 1, 0
32, 899, 0, 1, 0, 1, 0
33, 899, 0, 1, 0, 1, 0
34, 899, 0, 1, 0, 1, 0
35, 899, 0, 1, 0, 1, 1
36, 899, 0, 1, 0, 1, 1
37, 899, 0, 1, 0, 1, 1
38, 899, 0, 1, 0, 1, 1
39, 899, 0, 1, 0, 1, 1
40, 899, 0, 1, 0, 1, 1
41, 899, 0, 1, 0, 1, 1
42, 899, 0, 1, 0, 1, 1
43, 899, 0, 1, 0, 1, 1
44, 899, 0, 1, 0, 1, 1
45, 899, 0, 1, 0, 1, 1
46, 899, 0, 1, 0, 1, 1
47, 899, 0, 1, 0, 1, 1
48, 899, 0, 1, 0, 1, 1
49, 899, 0, 1, 0, 1, 1
50, 899, 0, 1, 0, 1, 1
51, 899, 0, 1, 0, 1, 1
52, 899, 0, 1, 0, 1, 1
53, 899, 0, 1, 0, 1, 1
54, 899, 0, 1, 0, 1, 1
55, 899, 0, 1, 0, 1, 1
56, 899, 0, 1, 0, 1, 1
57, 899, 0, 1, 0, 1, 1
58, 899, 0, 1, 0, 1, 1
