0, 899, 1, 0, 0, 0, 0
10, 899, 1, 0, 0, 0, 0
20, 899, 1, 0, 0, 0, 0
30, 899, 0, 1, 0, 0, 0
40, 899, 0, 1, 0, 0, 0
50, 899, 0, 1, 0, 0, 0
60, 898, 1, 1, 0, 0, 0
70, 897, 2, 1, 0, 0, 0
80, 896, 3, 1, 0, 0, 0
90, 894, 5, 1, 0, 0, 0
100, 893, 6, 1, 0, 0, 0
110, 891, 8, 1, 0, 0, 0
120, 889, 10, 1, 0, 0, 0
130, 884, 15, 1, 0, 0, 0
140, 878, 21, 1, 0, 0, 0
150, 872, 23, 5, 0, 0, 0
160, 868, 23, 8, 1, 0, 0
170, 861, 30, 8, 1, 0, 0
180, 855, 32, 12, 1, 0, 0
190, 845, 37, 17, 1, 0, 0
200, 835, 44, 20, 1, 0, 0
210, 829, 49, 19, 3, 0, 0
220, 823, 49, 22, 6, 0, 0
230, 811, 54, 27, 8, 0, 0
240, 801, 56, 30, 13, 0, 0
250, 788, 65, 32, 15, 0, 0
260, 770, 72, 41, 17, 0, 0
270, 759, 72, 44, 25, 0, 0
280, 750, 80, 38, 32, 0, 0
290, 735, 77, 54, 34, 0, 0
300, 720, 86, 55, 39, 0, 0
310, 711, 84, 57, 48, 0, 0
320, 692, 88, 67, 53, 0, 0
330, 668, 99, 70, 63, 0, 0
340, 655, 101, 73, 71, 0, 0
350, 634, 107, 76, 83, 0, 0
360, 616, 108, 87, 89, 0, 0
370, 598, 113, 86, 103, 0, 0
380, 581, 109, 90, 120, 0, 0
390, 553, 120, 97, 130, 0, 0
400, 530, 127, 96, 147, 0, 0
410, 504, 131, 105, 160, 0, 0
420, 468, 144, 108, 180, 0, 0
430, 447, 151, 111, 191, 0, 0
440, 421, 144, 130, 205, 0, 0
450, 386, 162, 126, 226, 0, 0
460, 356, 169, 134, 241, 0, 0
470, 322, 174, 140, 264, 0, 0
480, 287, 188, 139, 286, 0, 0
490, 255, 192, 147, 306, 0, 0
500, 229, 183, 159, 329, 0, 0
510, 196, 194, 156, 354, 0, 0
520, 164, 190, 173, 373, 0, 0
530, 137, 188, 171, 404, 0, 0
540, 112, 170, 186, 432, 0, 0
550, 88, 158, 200, 454, 0, 0
560, 77, 131, 210, 482, 0, 0
570, 63, 115, 207, 515, 0, 0
580, 50, 104, 197, 549, 0, 0
590, 40, 85, 208, 567, 0, 0
600, 31, 80, 176, 613, 0, 0
610, 21, 67, 162, 650, 0, 0
620, 14, 62, 123, 701, 0, 0
630, 9, 51, 115, 725, 0, 0
640, 2, 43, 109, 746, 0, 0
650, 2, 33, 90, 775, 0, 0
660, 1, 24, 86, 789, 0, 0
670, 0, 15, 77, 808, 0, 0
680, 0, 4, 76, 820, 0, 0
690, 0, 2, 64, 834, 0, 0
700, 0, 0, 44, 856, 0, 0
710, 0, 0, 29, 871, 0, 0
720, 0, 0, 20, 880, 0, 0
730, 0, 0, 11, 889, 0, 0
740, 0, 0, 4, 896, 0, 0
750, 0, 0, 1, 899, 0, 0
760, 0, 0, 0, 900, 0, 0
770, 0, 0, 0, 900, 0, 0
780, 0, 0, 0, 900, 0, 0
790, 0, 0, 0, 900, 0, 0
800, 0, 0, 0, 900, 0, 0
810, 0, 0, 0, 900, 0, 0
820, 0, 0, 0, 900, 0, 0
830, 0, 0, 0, 900, 0, 0
840, 0, 0, 0, 900, 0, 0
850, 0, 0, 0, 900, 0, 0
860, 0, 0, 0, 900, 0, 0
870, 0, 0, 0, 900, 0, 0
880, 0, 0, 0, 900, 0, 0
890, 0, 0, 0, 900, 0, 0
900, 0, 0, 0, 900, 0, 0
910, 0, 0, 0, 900, 0, 0
920, 0, 0, 0, 900, 0, 0
930, 0, 0, 0, 900, 0, 0
940, 0, 0, 0, 900, 0, 0
950, 0, 0, 0, 900, 0, 0
960, 0, 0, 0, 900, 0, 0
970, 0, 0, 0, 900, 0, 0
980, 0, 0, 0, 900, 0, 0
990, 0, 0, 0, 900, 0, 0
1000, 0, 0, 0, 900, 0, 0
